clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoclick:10325-359,inmoclick,10325,359,https://inmoclick.com/10325-inmobiliaria-perez-elustondo/inmuebles/359/ficha/departamento-en-alquiler-en-buenos-aires-136,2026-09-08,,500000.0,ARS,9090.90909090909,55.0,55.0,2.0,1.0,1.0,Departamento,Alquiler,---,,Capital,Mendoza,Buenos Aires 136,-32.88739,-68.8362961,,,,,,100000.0,,,inmobiliaria perez elustondo,Inmobiliaria,False,False,,"Ubicado en la tranquila calle Buenos Aires, en la 1.ª Sección del Parque Central de Mendoza, este departamento en alquiler es una opción ideal para quienes buscan comodidad y funcionalidad. Con una superficie total de 55 m², el inmueble cuenta con un ambiente acogedor que incluye un dormitorio, un baño y una cocina equipada, perfecta para disfrutar de un estilo de vida urbano. Su disposición contrafrente garantiza un ambiente más tranquilo y privado, ideal para el descanso después de un largo día.

El departamento es apto para uso profesional, lo que lo convierte en una excelente inversión para quienes desean establecer su oficina en una zona estratégica de la ciudad. Entre sus características destacan el aire acondicionado, placards, y servicios como agua corriente, gas natural y desagüe cloacal. Las expensas se sitúan en AR$100.000, lo que permite una gestión adecuada de los gastos mensuales. 

Con una ubicación privilegiada y una oferta de servicios que facilita la vida diaria, este departamento es una oportunidad que no se puede dejar pasar, ya sea para vivir o para establecer un negocio.

Requisitos

Dos Garantes con Recibo de Sueldo o Propiedad.

No figurar en el Veraz

Mes de depósito

Mes de alquiler

Mes de Honorarios Inmobiliaria

Gastos de Contrato (24 meses incremento cuatri en base al ICL) y firmas.

Para combinar una visita contactarse con Imobiliaria Perez Elustondo (Mat. 1435)",10325-359
inmoclick:10325-362,inmoclick,10325,362,https://inmoclick.com/10325-inmobiliaria-perez-elustondo/inmuebles/362/ficha/departamento-en-alquiler-en-san-lorenzo-507,2026-09-08,,750000.0,ARS,15000.0,50.0,50.0,3.0,1.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,San Lorenzo 507,-32.8929058,-68.8454412,Sin Cochera,,False,False,False,,False,No,inmobiliaria perez elustondo,Inmobiliaria,False,False,,"Ubicado en la calle San Lorenzo, en la 2.ª Sección del Barrio Cívico de Mendoza, este departamento en alquiler ofrece una excelente oportunidad tanto para vivir como para establecer oficinas. Con una superficie total de 50 m² aprox, de los cuales 50 m² son cubiertos, el espacio está diseñado para maximizar la comodidad y funcionalidad. Su distribución incluye 3 ambientes que comprenden un dormitorio y un baño, ideal para quienes buscan un hogar acogedor o un espacio apto para actividades profesionales.

La propiedad cuenta con servicios esenciales como agua corriente, gas natural, y desagüe cloacal, asegurando una calidad de vida superior. Además, está equipada con un termotanque y aire acondicionado, proporcionando confort durante todo el año. La accesibilidad es una característica destacada, con alumbrado público y pavimento que facilitan el acceso a la propiedad, situada en una zona escolar y un barrio abierto, lo que la convierte en un lugar ideal para familias y profesionales. Se entrega amoblada.

Con un precio de AR$750.000, este departamento es especialmente atractivo por su uso comercial y aptitud profesional, ofreciendo versatilidad para distintos tipos de inquilinos. Aunque no cuenta con cochera, su ubicación privilegiada y las características del entorno compensan esta ausencia, haciendo de esta propiedad una opción destacada en el mercado de alquileres de Mendoza.
Para combinar una visita contactarse con Inmobiliaria Perez Elustondo (Mat. 1435)",10325-362
inmoclick:103323-6,inmoclick,103323,6,https://inmoclick.com/103323-rt-bienes-raices/inmuebles/6/ficha/departamento-en-alquiler-en-coronel-plaza-y-chile,2026-09-08,,700000.0,ARS,6481.481481481482,108.0,124.0,4.0,2.0,2.0,Departamento,Alquiler,Excelente,10.0,Capital,Mendoza,Coronel Plaza y Chile,-32.87971,-68.8421,Garage,1.0,False,False,,20000.0,False,,rt bienes raices,Inmobiliaria,False,False,,"RT Bienes Raíces alquila: luminoso y funcional departamento en la 1.ª Sección Parque Central, en la esquina de Coronel Plaza y Chile. Ubicado en una zona tranquila y de fácil acceso, este hogar ofrece comodidad y espacios pensados para la vida cotidiana y el teletrabajo.

Características principales:
- 🛏️ 2 dormitorios
- 💻 Escritorio (área de trabajo/estudio)
- 🛁 Baño completo
- 🚽 Toilette de cortesía
- 🍽️ Cocina independiente
- 🛋️ Amplio living comedor muy luminoso
- ☀️ Terraza de uso común

Descripción:
El departamento destaca por su distribución práctica: la cocina independiente permite cocinar con comodidad sin perder la conexión con el resto de la casa, mientras que el amplio living comedor, bañado por luz natural, es el lugar ideal para recibir visitas o disfrutar en familia. El escritorio incorporado transforma una de las áreas en un espacio tranquilo y productivo para quienes trabajan o estudian desde casa. Contar con baño completo más toilette aporta mayor confort y funcionalidad en el día a día.

Si buscás un departamento cómodo, versátil y bien ubicado en Mendoza Capital, esta propiedad es una excelente opción. Contactanos para más información y coordinar una visita.",103323-6
inmoclick:104747-13,inmoclick,104747,13,https://inmoclick.com/104747-carolina-cuervo/inmuebles/13/ficha/departamento-en-alquiler-en-castelli-155,2026-09-08,,380000.0,ARS,7600.0,50.0,50.0,,,1.0,Departamento,Alquiler,Excelente,,Godoy Cruz,Mendoza,CASTELLI 155,-32.927305806631054,-68.84840251964204,Sin Cochera,,,,,25000.0,False,,carolina cuervo,Dueno Directo,True,False,,"LUMINOSO MONOAMBIENTE A 50 MTS DE SAN MARTIN SUR Y 3 CUADRAS PLAZA DE GODOY CRUZ. UBICADO EN EL CORAZÓN DE LA MANZANA. CUENTA CON TERMOTANQUE NUEVO, ESTUFA, COCINA, PLACARD Y SECTOR TENDER EN TERRAZA. DUEÑO DIRECTO.
Se alquila por 1 año (o plazo a convenir) con contrato. Actualización 
cada 4 meses conforme IPC.
Depósito en garantía: US300 ( pagadero en 2 veces y/o en pesos).
.
REQUISITOS: 1 garantes con bono de sueldo y antigüedad igual o superior a 5 años. El inquilino debe tener bono de sueldo con las mismas condiciones. 
.
Para reservar: seña del 50% hasta la firma del contrato, cuando debe abonarse: saldo del MES DE ALQUILER+DEPOSITO EN GARANTÍA ( 50%)+ certificaciones de firma.
.
NO SE ACEPTAN MASCOTAS NI NIÑOS. 
.
DEPTO IDEAL PARA 1 PERSONA, OFICINA, CONSULTORIO O GABINETE",104747-13
inmoclick:105122-106,inmoclick,105122,106,https://inmoclick.com/105122-helga-kruls-propiedades/inmuebles/106/ficha/departamento-en-alquiler-en-pedro-b-palacios,2026-09-08,,430000.0,ARS,10750.0,40.0,40.0,,1.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,Pedro B Palacios,-32.897712926401,-68.8346074664093,Sin Cochera,,,,,20000.0,False,,helga kruls propiedades,Inmobiliaria,False,False,,"HERMOSO DEPARTAMENTO EN SEGUNDO PISO DENTRO DE UN EDIFICIO DE 4 UNIDADES, DOS POR PISO. AMBIENTE TRANQUILO Y SEGURO, CUENTA CON 1 DORMITORIO, COCINA INDEPENDIENTE LIVING COMEDOR, BAÑO,MUY LUMINOSO Y SEGURO . MOBILIARIO DE COCINA A ESTRENAR, EL DEPARTAMENTO ESTÁ COMPLETAMENTE RECICLADO A NUEVO. IDEAL PARA PAREJA O PERSONA SOLA,TODOSLOS SERVICIOS INDEPENDIENTES. NO ACEPTAN MASCOTAS. REQUISITOS, LOCATARIO Y DOS GARANTES CON BONO DE SUELDOS Y/O INGRESOS COMPROBABLES. ACTUALIZACION TRIMESTRAL ICL. EXPENSAS $20.000",105122-106
inmoclick:105122-108,inmoclick,105122,108,https://inmoclick.com/105122-helga-kruls-propiedades/inmuebles/108/ficha/departamento-en-alquiler-en-25-de-mayo-60,2026-09-08,,630000.0,ARS,12600.0,50.0,55.0,,1.0,1.0,Departamento,Alquiler,Excelente,3.0,Godoy Cruz,Mendoza,25 de mayo 60,-32.905481,-68.8443722,Garage/Cochera,,,,,45000.0,False,,helga kruls propiedades,Inmobiliaria,False,False,,"La unidad se ubica en primer piso, cuenta con ascensor y escalera, posee cochera techada amplia con porton automatizado, el departamento esta compuesto por un ambiente amplio y luminoso que se encuentra sectorizado el living comedor y el area de cocina, tiene fina terminacion y de primera calidad el mobiliario, en un pequeño patio de luz se ubica el sector del lavarropas y termotanque, cuenta con luminarias modernas, calefactor, el dormitorio tiene un amplio y comodo placard, el baño de lineas moderas , con armario de guardado. ubicado en una zona residencial que ofrece un entorno tranquilo, con acceso a servicios esenciales y transporte público. Cercano a comercios y áreas verdes, es una opción conveniente para quienes buscan una ubicación práctica en la ciudad.
Excelente distribución, ideal para persona sola o pareja.
Edficio con poca antiguedad y espacios comunes muy cuidados
NO SE ACEPTA MASCOTA",105122-108
inmoclick:105122-118,inmoclick,105122,118,https://inmoclick.com/105122-helga-kruls-propiedades/inmuebles/118/ficha/departamento-en-alquiler-en-lisandro-moyano-1800,2026-09-08,,450000.0,ARS,8181.818181818182,55.0,55.0,,2.0,1.0,Departamento,Alquiler,Muy Bueno,8.0,Las Heras,Mendoza,Lisandro Moyano 1800,-32.84748186064806,-68.82072130555726,Garage/Cochera,,,,,40000.0,False,,helga kruls propiedades,Inmobiliaria,False,True,,"Se alquila departamento ubicado en Las Heras, Barrio Lisandro Park
Planta baja y posee cochera descubierta
Amplio y muy luminoso, se distribuye de la siguiente manera
Living comedor
Cocina
Lavadero
Baño completo
2 dormitorios

Posee rejas en todas las aberturas
NO SE ACEPTA MASCOTA

Requisitos
Solicitante con bono de sueldo
2 garantes con bono de sueldo, puede ser uno con propiedad.
Mes de alquiler
Deposito
Honorario",105122-118
inmoclick:107658-2,inmoclick,107658,2,https://inmoclick.com/107658-federico-urquiza/inmuebles/2/ficha/departamento-en-alquiler-en-las-heras-143-147,2026-09-08,,445000.0,ARS,9888.888888888889,45.0,45.0,2.0,1.0,1.0,Departamento,Alquiler,Excelente,,Godoy Cruz,Mendoza,las heras 143/147,-32.92601152012698,-68.8469533568695,Sin Cochera,1.0,False,False,,31000.0,False,,federico urquiza,Dueno Directo,True,False,,"Departamento en primer piso por escalera. Compuesto por living comedor y cocina integrada, una habitación con placard, Antebaño y baño completo. A 1 cuadra de plaza Godoy cruz

CONTACTAR POR WHASTAPP 

DETALLE: Se entrega con artefacto de cocina, amoblamiento de alacenas y bajo mesada, luminarias, termotanque, artefacto de cocina.

REQUISITOS:
 - 2 garantes con bono de sueldo
 - 1 con propiedad
 - mes corriente
 - mes de deposito
 - gastos escribania

* Expensas: $ 45.000 aproximadamente
* Contratar seguro contra robo e incendio.
* NO se aceptan mascotas.
* Contrato por uno/dos años.
* Aumento trimestral por ICL.

CONTACTAR POR WHASTAPP",107658-2
inmoclick:113928-1,inmoclick,113928,1,https://inmoclick.com/113928-maria-jimena-gasco/inmuebles/1/ficha/duplex-en-alquiler-en-elpidio-gonzalez-37732,2026-09-08,,800000.0,ARS,12903.225806451614,62.0,67.0,,2.0,2.0,Duplex,Alquiler,Excelente,13.0,Guaymallen,Mendoza,ELPIDIO GONZALEZ 37732,-32.918898367075734,-68.80089417056797,Garage Doble,2.0,,False,,15000.0,,,maria jimena gasco,Dueno Directo,True,False,,"Alquilo duplex en barrio cerrado en las inmediaciones del Club de Campo Mendoza. Tranquilo y seguro y muy luminoso. Cuenta con dos habitaciones, baño y toilette, cochera doble, living comedor y cocina incorporada. Horno, termotanque, dos estufas y dos aires acondicionados. Ideal para parejas. Se admiten mascotas pequeñas. Sin amueblar",113928-1
inmoclick:116242-9,inmoclick,116242,9,https://inmoclick.com/116242-federico/inmuebles/9/ficha/departamento-en-alquiler-en-dr-myara,2026-09-08,,530000.0,ARS,10600.0,50.0,45.0,2.0,1.0,1.0,Departamento,Alquiler,Muy Bueno,,Capital,Mendoza,Dr. Myara,,,Garage/Cochera,,,False,,50000.0,False,,federico,Dueno Directo,True,False,,"Alquilo departamento 2 ambientes en complejo Champagnat, detras del centro comercial Lomas. Con cochera. Frente a Dalvian. Aire acondicionado frio calor, calefactor.",116242-9
inmoclick:116965-9,inmoclick,116965,9,https://inmoclick.com/116965-cerroni-lorena/inmuebles/9/ficha/departamento-en-alquiler-en-alberdi-881,2026-09-08,,520000.0,ARS,10400.0,50.0,60.0,,1.0,1.0,Departamento,Alquiler,Muy Bueno,,Godoy Cruz,Mendoza,Alberdi 881,,,Indistinto,,False,False,,30000.0,False,,cerroni lorena,Dueno Directo,True,False,,Alquilo departamento un dormitorio ante baño un baño cocina comedor patio y cochera,116965-9
inmoclick:11817-241,inmoclick,11817,241,https://inmoclick.com/11817-sandra-duclos-operaciones-inmobiliarias/inmuebles/241/ficha/departamento-en-alquiler-en-martin-rodriguez-236,2026-09-08,,650000.0,ARS,8125.0,80.0,80.0,4.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,15.0,Guaymallen,Mendoza,Martín Rodriguez 236,-32.90272279213352,-68.80901305767212,Garage/Cochera,1.0,False,False,,30000.0,False,,sandra duclos operaciones inmobiliarias,Inmobiliaria,False,False,,"Departamento en alquiler ideal por su ubicación y funcionalidad: a una cuadra de la Universidad J. A. Maza, en complejo privado sobre Martín Rodríguez 236, Guaymallén. Excelente opción para quienes buscan comodidad, seguridad y cercanía a servicios.

Características principales:
- 2 dormitorios con placard 
- Living comedor amplio 
- Cocina equipada con artefacto 
- 1 baño completo 
- Patio interno privado 
- Cochera para 2 autos (portón corredizo) 
- Complejo privado — 1º piso por escalera 
- Ubicación: Martín Rodríguez 236, a cuadras de la Universidad J. A. Maza 
- Alquiler: $650.000 + expensas 
- Todos los servicios

Por qué te va a gustar: la distribución ofrece espacios independientes para vivir y estudiar o trabajar desde casa; el patio interno aporta un sector exterior privado y ventilación; la cochera doble con portón corredizo brinda comodidad y seguridad para dos vehículos. Estar en un complejo privado suma tranquilidad y sentido de comunidad, además de la ventaja de encontrarse muy cerca de la universidad y comercios locales.

Para más información y coordinar visita, comunicarse por WhatsApp.",11817-241
inmoclick:11817-249,inmoclick,11817,249,https://inmoclick.com/11817-sandra-duclos-operaciones-inmobiliarias/inmuebles/249/ficha/departamento-en-alquiler-en-marconi-726,2026-09-08,,650000.0,ARS,10833.333333333334,60.0,60.0,5.0,2.0,2.0,Departamento,Alquiler,Excelente,15.0,Godoy Cruz,Mendoza,Marconi 726,-32.917185009594384,-68.84430706441802,Sin Cochera,1.0,False,,,75000.0,False,,sandra duclos operaciones inmobiliarias,Inmobiliaria,False,False,,"Excelente departamento en alquiler dentro de complejo privado, ideal para quienes buscan confort y funcionalidad en una planta baja de fácil acceso. Espacios bien distribuidos que aprovechan sus 60 m² para ofrecer una vida cómoda: dos dormitorios con placard, un living comedor amplio y cocina comedor con artefacto de cocina incluido. Cuenta además con lavandería independiente y dos baños (uno completo y otro de servicio), lo que suma practicidad para el día a día. El complejo ofrece un patiecito común con churrasquera y un SUM para reuniones o eventos pequeños, aportando valor de disfrute comunitario.

Características principales:
- 2 dormitorios con placard
- Living comedor
- Cocina comedor con artefacto de cocina
- Lavandería independiente
- 2 baños (1 completo + 1 de servicio)
- Patiecito común con churrasquera
- SUM (salón de usos múltiples)
- Superficie: 60 m²
- Dirección: Marconi 726, Godoy Cruz
- Planta baja
- Todos los servicios
- Precio: $650.000 + $75.000

Vivir aquí significa disfrutar de la comodidad de un departamento funcional dentro de un entorno privado con espacios comunes pensados para compartir. Perfecto para parejas o familias pequeñas que valoran la practicidad y la cercanía a los servicios. Para más información e ir a verlo comunicarse al WhatsApp.",11817-249
inmoclick:119304-12,inmoclick,119304,12,https://inmoclick.com/119304-humberto/inmuebles/12/ficha/departamento-en-alquiler-en-bandera-de-los-andes-casi-esquina-allayme,2026-09-08,,390000.0,ARS,9285.714285714286,42.0,42.0,2.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,15.0,Guaymallen,Mendoza,Bandera de los Andes casi esquina Allayme,-32.89522575692396,-68.81453330508347,Sin Cochera,1.0,False,False,False,,False,,humberto,Dueno Directo,True,False,,"Dueño ofrece en alquiler departamento en planta alta dentro de complejo cerrado, ideal para quienes buscan seguridad y buena conectividad. Con una distribución funcional, este inmueble se destaca por su ubicación estratégica: cercano a paseos, comercios y con accesos rápidos a principales vías, facilitando la vida diaria.

Características principales:
- 🛏️ 2 habitaciones
- 🚿 1 baño
- 🍽️ Cocina-comedor
- 🏢 Complejo cerrado (mayor seguridad)
- 🆙 Planta alta (más privacidad)
- 🚫🅿️ No tiene estacionamiento
- ✅ Cuenta con todos los servicios

Este departamento ofrece un espacio práctico para pareja o familia pequeña, con ambientes que permiten una distribución cómoda y adaptable a tus necesidades.

Condiciones y contacto: se solicitan garantes (indispensable). Atención exclusiva por WhatsApp después de las 18:00 hs —por favor ser pacientes, se responden todos los mensajes—. No se atienden llamadas. Si cumplís con los requisitos, enviá tu consulta por WhatsApp y coordinamos visita.",119304-12
inmoclick:11968-47,inmoclick,11968,47,https://inmoclick.com/11968-inmobiliaria-miguel-angel-juan-pablo-simon/inmuebles/47/ficha/departamento-en-alquiler-en-suriani-n-781,2026-09-08,,550000.0,ARS,8461.538461538461,65.0,95.0,,1.0,2.0,Departamento,Alquiler,Muy Bueno,,Guaymallen,Mendoza,Suriani N 781,-32.9111956,-68.79452189999999,Garage,,,,,30000.0,False,,inmobiliaria miguel angel juan pablo simon,Inmobiliaria,False,False,,"Miguel A. y Juan P. Simón .
Mat. 399 – 520.
Inmobiliaria. 
Av. Colón 474 1ro 2 Ciudad.

ALQUILA
 Departamento duplex.-

Planta Baja:

Living comedor.-

Baño de visita.-

Cocina separada con salida al patio.-

Cochera.-

Planta alta

Ante baño y baño.-

Dormitorio con salida a balcón.-

Valor $550.000,000.
Ajuste Trimetral por ICL
2 años de contrato.",11968-47
inmoclick:120033-94,inmoclick,120033,94,https://inmoclick.com/120033-grosso-inmobiliaria/inmuebles/94/ficha/departamento-en-alquiler-en-montecaseros-1146,2026-09-08,,700000.0,ARS,14000.0,50.0,50.0,,1.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,montecaseros 1146,-32.8907142,-68.8317531,Garage/Cochera,,,,,90000.0,False,,grosso inmobiliaria,Inmobiliaria,False,False,,"Departamento en alquiler en Ciudad de Mendoza

Departamento en planta alta, ubicado en calle Montecaseros 1146, Ciudad de Mendoza.

Cuenta con living comedor, cocina equipada, 1 dormitorio con placard, baño completo y balcón. Además, dispone de cochera para un vehículo y baulera.

La propiedad cuenta con termotanque y estufa.

Excelente ubicación en Ciudad de Mendoza.
Cochera incluida.
Baulera.

Consultanos por requisitos y condiciones de alquiler.",120033-94
inmoclick:120033-96,inmoclick,120033,96,https://inmoclick.com/120033-grosso-inmobiliaria/inmuebles/96/ficha/departamento-en-alquiler-en-montecaseros-1146,2026-09-08,,600000.0,ARS,12000.0,50.0,50.0,,1.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,montecaseros 1146,-32.8907142,-68.8317531,Sin Cochera,,,,,90000.0,False,,grosso inmobiliaria,Inmobiliaria,False,False,,"Departamento en alquiler en Ciudad de Mendoza

Departamento en planta alta, ubicado en calle Montecaseros 1146, Ciudad de Mendoza.

Cuenta con living comedor, cocina equipada, 1 dormitorio con placard, baño completo y balcón. Además, dispone de baulera. Sin cochera.

La propiedad cuenta con termotanque y estufa.

Excelente ubicación en Ciudad de Mendoza.
Baulera.

Consultanos por requisitos y condiciones de alquiler.",120033-96
